isogroup40947	H2KZK4	GO:0005737; GO:0005634; GO:0008233
isogroup56522	H2KZK4	GO:0005737; GO:0005634; GO:0008233
isogroup14305	H2L0H3	GO:0031901; GO:0005783; GO:0005794; GO:0016021; GO:0005886; GO:0055038; GO:0045332
isogroup13964	H2LRU7	GO:0016323; GO:0034703; GO:0060170; GO:0005929; GO:0030659; GO:0005789; GO:0005887; GO:0016020; GO:0005262; GO:0005509; GO:0005261; GO:0051371; GO:0015271; GO:0005267; GO:0005102; GO:0005245; GO:0005248; GO:0070588; GO:0198738; GO:0071277; GO:0050982; GO:0003127; GO:0098662; GO:0071805; GO:0051290; GO:0051262; GO:0034765; GO:0051209; GO:0016055
isogroup28674	H2LRU7	GO:0016323; GO:0034703; GO:0060170; GO:0005929; GO:0030659; GO:0005789; GO:0005887; GO:0016020; GO:0005262; GO:0005509; GO:0005261; GO:0051371; GO:0015271; GO:0005267; GO:0005102; GO:0005245; GO:0005248; GO:0070588; GO:0198738; GO:0071277; GO:0050982; GO:0003127; GO:0098662; GO:0071805; GO:0051290; GO:0051262; GO:0034765; GO:0051209; GO:0016055
isogroup29327	H2LRU7	GO:0016323; GO:0034703; GO:0060170; GO:0005929; GO:0030659; GO:0005789; GO:0005887; GO:0016020; GO:0005262; GO:0005509; GO:0005261; GO:0051371; GO:0015271; GO:0005267; GO:0005102; GO:0005245; GO:0005248; GO:0070588; GO:0198738; GO:0071277; GO:0050982; GO:0003127; GO:0098662; GO:0071805; GO:0051290; GO:0051262; GO:0034765; GO:0051209; GO:0016055
isogroup45934	H2LRU7	GO:0016323; GO:0034703; GO:0060170; GO:0005929; GO:0030659; GO:0005789; GO:0005887; GO:0016020; GO:0005262; GO:0005509; GO:0005261; GO:0051371; GO:0015271; GO:0005267; GO:0005102; GO:0005245; GO:0005248; GO:0070588; GO:0198738; GO:0071277; GO:0050982; GO:0003127; GO:0098662; GO:0071805; GO:0051290; GO:0051262; GO:0034765; GO:0051209; GO:0016055
isogroup19037	H2QL32	GO:0005783; GO:0005794; GO:0048471; GO:0032587; GO:0042383; GO:0047555; GO:0046872; GO:0046069; GO:0046068; GO:0019934; GO:0010613
isogroup28622	H2QL32	GO:0005783; GO:0005794; GO:0048471; GO:0032587; GO:0042383; GO:0047555; GO:0046872; GO:0046069; GO:0046068; GO:0019934; GO:0010613
isogroup29864	H2QL32	GO:0005783; GO:0005794; GO:0048471; GO:0032587; GO:0042383; GO:0047555; GO:0046872; GO:0046069; GO:0046068; GO:0019934; GO:0010613
isogroup34255	H3ZPL1	GO:0080130; GO:0030170; GO:0009058
isogroup60132	H3ZPL1	GO:0080130; GO:0030170; GO:0009058
isogroup21275	H7BZ55	noMatch
isogroup35975	H7BZ55	noMatch
isogroup38179	H7BZ55	noMatch
isogroup55368	H8ZPX2	GO:0016620; GO:0019608
isogroup10374	H9BW96	GO:0005829; GO:0010008; GO:0005770; GO:0031902; GO:0005765; GO:0005525; GO:0003924; GO:0045022; GO:0008333; GO:0016042; GO:0045732; GO:0048524; GO:0006622; GO:0016032
isogroup32665	H9JD76	GO:0016021; GO:0005741; GO:0003723; GO:0030154; GO:0031047; GO:1990511; GO:0007283
isogroup66738	H9JD76	GO:0016021; GO:0005741; GO:0003723; GO:0030154; GO:0031047; GO:1990511; GO:0007283
isogroup42069	I0IUP3	GO:0042555; GO:0097362; GO:0005634; GO:0005524; GO:0003678; GO:0003688; GO:0003697; GO:0006974; GO:0006270; GO:0000724; GO:0007292; GO:0048232
isogroup41191	I0IUP4	GO:0042555; GO:0097362; GO:0005634; GO:0005524; GO:0003678; GO:0003688; GO:0003697; GO:0006974; GO:0006270; GO:0000724
isogroup10207	I1BRD6	GO:0033573; GO:0061840; GO:0098711; GO:0009405
isogroup10005	I1K0K6	GO:0009507; GO:0005525; GO:0003924; GO:0003746; GO:0032790
isogroup29655	I1K0K6	GO:0009507; GO:0005525; GO:0003924; GO:0003746; GO:0032790
isogroup42282	I1K0K6	GO:0009507; GO:0005525; GO:0003924; GO:0003746; GO:0032790
isogroup64947	I1K0K6	GO:0009507; GO:0005525; GO:0003924; GO:0003746; GO:0032790
isogroup36972	I1RGD4	GO:0034045; GO:0006914; GO:0015031
isogroup102433	I1RNL0	GO:0016021; GO:0008168; GO:0008610; GO:0006665
isogroup11257	I1RNL0	GO:0016021; GO:0008168; GO:0008610; GO:0006665
isogroup78698	I1RNL0	GO:0016021; GO:0008168; GO:0008610; GO:0006665
isogroup26495	I6YC03	GO:0018742; GO:0042803; GO:0009636
isogroup34430	I6YGS0	GO:0018742; GO:0042803; GO:0009636
isogroup36786	I6YGS0	GO:0018742; GO:0042803; GO:0009636
isogroup14122	J3S6Y1	GO:0009986; GO:0060170; GO:0005576; GO:0032420; GO:0008593; GO:0007605; GO:0034505
isogroup13211	J3S9D9	GO:0005576; GO:0005509
isogroup34882	J4UHQ6	GO:0005835; GO:0004312; GO:0016788; GO:0031177; GO:0006633; GO:0055114; GO:0009405
isogroup30271	J4UHQ8	GO:0016740; GO:0009405
isogroup46929	J9VJ99	GO:0005789; GO:0016021; GO:0019706; GO:0018345
isogroup21171	K0E3U9	GO:0016021; GO:0005886; GO:0022857
isogroup38725	K0E3U9	GO:0016021; GO:0005886; GO:0022857
isogroup71782	K3VA96	GO:0008168; GO:0016491; GO:0031177; GO:0016746
isogroup13110	K4BW79	GO:0009507; GO:0102978; GO:0008270
isogroup36983	K7K424	GO:0005789; GO:0016021; GO:0005811; GO:0004144; GO:0006071; GO:0019432
isogroup18429	K7NTD0	GO:0005576; GO:0005509; GO:0031214
isogroup20734	L0MZK0	GO:0016757
isogroup42303	L0MZK0	GO:0016757
isogroup7571	L0MZK0	GO:0016757
isogroup40867	L0N7N1	GO:0005829; GO:0090543; GO:0005871; GO:0016020; GO:0005874; GO:0030496; GO:0005634; GO:0005886; GO:0051233; GO:0005524; GO:0008574; GO:0016887; GO:0008017; GO:0003777; GO:0030165; GO:0019901; GO:0015631; GO:0032147; GO:0051301; GO:0021846; GO:0021695; GO:0021685; GO:0021693; GO:0021987; GO:0045184; GO:0021766; GO:0007018; GO:0007080; GO:0043066; GO:0033624; GO:0043524; GO:0021772; GO:0008284; GO:0032467; GO:0043161; GO:0030155; GO:0001558; GO:1903429; GO:0030334; GO:2000045; GO:0010389; GO:0031641; GO:0043523; GO:0032487; GO:0031146; GO:0034446
isogroup8155	L0TC47	GO:0005504; GO:0016298; GO:0080030; GO:0071468; GO:0009062
isogroup16707	L7IP31	GO:0003838; GO:0016126
isogroup30715	L7IP31	GO:0003838; GO:0016126
isogroup61311	L7IP31	GO:0003838; GO:0016126
isogroup27002	L8AXV5	GO:0020037; GO:0005506; GO:0004497; GO:0016705; GO:0009405
isogroup84325	L8B068	GO:0005737; GO:0004558; GO:0004556; GO:0103025; GO:0043169; GO:2000897; GO:0016052; GO:0005980; GO:0005977; GO:0005983
isogroup42387	L8EUQ6	GO:0047670; GO:0071949; GO:0017000
isogroup49994	M0RC99	GO:0098993; GO:0030424; GO:0043679; GO:0005737; GO:0005829; GO:0030425; GO:0005769; GO:0031901; GO:0032009; GO:0030139; GO:0005768; GO:0042470; GO:0043005; GO:0043025; GO:0048471; GO:0045335; GO:0030670; GO:0005886; GO:0098842; GO:0032991; GO:0055037; GO:0001726; GO:0036477; GO:0008021; GO:0043195; GO:0042589; GO:0051021; GO:0005525; GO:0003924; GO:0006897; GO:0007032; GO:0006886; GO:0006909; GO:0014911; GO:0048661; GO:0032482; GO:0030100; GO:0051489; GO:0048169; GO:2000300; GO:0016192
isogroup32570	M1BYJ7	GO:0031314; GO:0005758; GO:0005777; GO:0005509; GO:0016491; GO:0055114
isogroup50756	M1C5M7	GO:0009507; GO:0016021; GO:0006952; GO:0050665; GO:1902290
isogroup35499	M1V4Y8	GO:0097545; GO:0031514; GO:0070840; GO:0048870; GO:0003341; GO:0036159; GO:2000574
isogroup35310	M3XQV7	GO:0005829; GO:0005634; GO:0021987; GO:0048813
isogroup77479	M9MRI4	GO:0044295; GO:0043204; GO:0004842; GO:0008270; GO:0007411; GO:0016199; GO:0007409; GO:0048749; GO:0038007; GO:0048936; GO:0043161; GO:0050770; GO:0090325
isogroup13073	O00142	GO:0005737; GO:0005759; GO:0005739; GO:0005524; GO:0004137; GO:0019136; GO:0019206; GO:0004797; GO:0046092; GO:0071897; GO:0006139; GO:0043097; GO:0046104
isogroup9380	O00142	GO:0005737; GO:0005759; GO:0005739; GO:0005524; GO:0004137; GO:0019136; GO:0019206; GO:0004797; GO:0046092; GO:0071897; GO:0006139; GO:0043097; GO:0046104
isogroup15527	O00370	GO:0046872; GO:0003964; GO:0009036; GO:0006310; GO:0090305; GO:0032199; GO:0032197
isogroup20975	O00370	GO:0046872; GO:0003964; GO:0009036; GO:0006310; GO:0090305; GO:0032199; GO:0032197
isogroup24658	O00400	GO:0005789; GO:0000139; GO:0005887; GO:0016020; GO:0008521; GO:0015295; GO:0030509; GO:0060395; GO:0055085
isogroup49149	O00410	GO:0005737; GO:0016020; GO:0005643; GO:0005730; GO:0005634; GO:0005095; GO:0061608; GO:0008139; GO:0008536; GO:0003723; GO:0071230; GO:0045736; GO:0006607; GO:0042307; GO:0006606; GO:0006610; GO:0016032
isogroup26230	O00418	GO:0005737; GO:0005829; GO:0043197; GO:0014069; GO:0005524; GO:0005509; GO:0005516; GO:0004686; GO:0004672; GO:0008135; GO:0071454; GO:1990416; GO:0071277; GO:0071320; GO:0032869; GO:0043066; GO:0061003; GO:0045807; GO:0051965; GO:0046777; GO:0031952; GO:0002931; GO:1990637; GO:0006414
isogroup61472	O00418	GO:0005737; GO:0005829; GO:0043197; GO:0014069; GO:0005524; GO:0005509; GO:0005516; GO:0004686; GO:0004672; GO:0008135; GO:0071454; GO:1990416; GO:0071277; GO:0071320; GO:0032869; GO:0043066; GO:0061003; GO:0045807; GO:0051965; GO:0046777; GO:0031952; GO:0002931; GO:1990637; GO:0006414
isogroup64912	O00418	GO:0005737; GO:0005829; GO:0043197; GO:0014069; GO:0005524; GO:0005509; GO:0005516; GO:0004686; GO:0004672; GO:0008135; GO:0071454; GO:1990416; GO:0071277; GO:0071320; GO:0032869; GO:0043066; GO:0061003; GO:0045807; GO:0051965; GO:0046777; GO:0031952; GO:0002931; GO:1990637; GO:0006414
isogroup33410	O00555	GO:0042995; GO:0005737; GO:0016021; GO:0043025; GO:0005634; GO:0005886; GO:0005891; GO:0001540; GO:0008331; GO:0046872; GO:0019905; GO:0005245; GO:0070509; GO:0070588; GO:0006816; GO:0008219; GO:1904646; GO:0007268; GO:0051899; GO:0050804; GO:0007204; GO:0050796; GO:0034765; GO:1904645
isogroup31970	O00566	GO:0005694; GO:0034457; GO:0005730; GO:0005654; GO:0005732; GO:0032040; GO:0003723; GO:0010923; GO:0006396; GO:0008380; GO:0000375; GO:0006364
isogroup28760	O00625	GO:0005737; GO:0005829; GO:0005654; GO:0005634; GO:0046872; GO:0008127; GO:0003712; GO:0007586; GO:0030224; GO:0006366
isogroup5507	O00763	GO:0005829; GO:0012505; GO:0005741; GO:0005739; GO:0005634; GO:0003989; GO:0005524; GO:0009374; GO:0004075; GO:0042802; GO:0046872; GO:0006084; GO:0006853; GO:0097009; GO:0006633; GO:2001295; GO:0043086; GO:0031999; GO:0010629; GO:0031325; GO:0060421; GO:0010884; GO:0051289; GO:0045540; GO:0010906; GO:0042493; GO:0031667; GO:0014070
isogroup65402	O00763	GO:0005829; GO:0012505; GO:0005741; GO:0005739; GO:0005634; GO:0003989; GO:0005524; GO:0009374; GO:0004075; GO:0042802; GO:0046872; GO:0006084; GO:0006853; GO:0097009; GO:0006633; GO:2001295; GO:0043086; GO:0031999; GO:0010629; GO:0031325; GO:0060421; GO:0010884; GO:0051289; GO:0045540; GO:0010906; GO:0042493; GO:0031667; GO:0014070
isogroup76765	O00763	GO:0005829; GO:0012505; GO:0005741; GO:0005739; GO:0005634; GO:0003989; GO:0005524; GO:0009374; GO:0004075; GO:0042802; GO:0046872; GO:0006084; GO:0006853; GO:0097009; GO:0006633; GO:2001295; GO:0043086; GO:0031999; GO:0010629; GO:0031325; GO:0060421; GO:0010884; GO:0051289; GO:0045540; GO:0010906; GO:0042493; GO:0031667; GO:0014070
isogroup13032	O00764	GO:0005829; GO:0070062; GO:0005576; GO:0005654; GO:0005634; GO:0034774; GO:0035580; GO:0005524; GO:0031403; GO:0000287; GO:0030955; GO:0042803; GO:0008478; GO:0030170; GO:0031402; GO:0008270; GO:0008283; GO:0043312; GO:0009443; GO:0042823; GO:0042816
isogroup34332	O00782	GO:0005737; GO:0005524; GO:0051082; GO:0006457
isogroup90408	O00782	GO:0005737; GO:0005524; GO:0051082; GO:0006457
isogroup29550	O00909	GO:0005737; GO:0005794; GO:0140220; GO:0048471; GO:0045335; GO:0005886; GO:0005525; GO:0006893; GO:0006886; GO:0000281; GO:0051489; GO:0016192
isogroup57515	O00909	GO:0005737; GO:0005794; GO:0140220; GO:0048471; GO:0045335; GO:0005886; GO:0005525; GO:0006893; GO:0006886; GO:0000281; GO:0051489; GO:0016192
isogroup14646	O01395	GO:0005737; GO:0007291
isogroup26361	O01704	GO:0005783; GO:0005794; GO:0032991; GO:0008375; GO:0019899; GO:0015020; GO:0016757; GO:0006024; GO:0015012; GO:0015014; GO:0060465; GO:0006486
isogroup41910	O01761	GO:0031672; GO:0031430; GO:0005524; GO:0090736; GO:0019902; GO:0004672; GO:0017048; GO:0005089; GO:0034613; GO:0031034; GO:1905905; GO:0010628; GO:0040017; GO:1905552; GO:0060298; GO:0045989; GO:0035023; GO:0014722; GO:0045214; GO:0030241; GO:0071688
isogroup42963	O01761	GO:0031672; GO:0031430; GO:0005524; GO:0090736; GO:0019902; GO:0004672; GO:0017048; GO:0005089; GO:0034613; GO:0031034; GO:1905905; GO:0010628; GO:0040017; GO:1905552; GO:0060298; GO:0045989; GO:0035023; GO:0014722; GO:0045214; GO:0030241; GO:0071688
isogroup10420	O02350	GO:0005615; GO:0004181; GO:0008270; GO:0007586; GO:0006508
isogroup18950	O02350	GO:0005615; GO:0004181; GO:0008270; GO:0007586; GO:0006508
isogroup21339	O02350	GO:0005615; GO:0004181; GO:0008270; GO:0007586; GO:0006508
isogroup13074	O02414	GO:0005737; GO:0030286; GO:0005874; GO:0031514; GO:0003774; GO:0007017
isogroup46507	O02414	GO:0005737; GO:0030286; GO:0005874; GO:0031514; GO:0003774; GO:0007017
isogroup46606	O02414	GO:0005737; GO:0030286; GO:0005874; GO:0031514; GO:0003774; GO:0007017
isogroup20105	O02494	GO:0005524; GO:0003724; GO:0003743
isogroup62838	O02611	GO:0004807; GO:0006094; GO:0006096
isogroup18319	O02663	GO:0005789; GO:0016021; GO:0015020; GO:0030573; GO:0016042
isogroup38555	O02697	GO:0005737; GO:0016020; GO:0005942; GO:0005944; GO:0005886; GO:0016303; GO:0035005; GO:0005524; GO:0052812; GO:0046934; GO:0004674; GO:0001525; GO:0016477; GO:0006935; GO:0006897; GO:0002376; GO:0006954; GO:0014065; GO:0046854; GO:0036092; GO:0048015
isogroup34311	O02776	GO:0005737; GO:0005634; GO:0004649; GO:1990966; GO:0005975; GO:0006974; GO:0009225; GO:0006282
isogroup35757	O02776	GO:0005737; GO:0005634; GO:0004649; GO:1990966; GO:0005975; GO:0006974; GO:0009225; GO:0006282
isogroup21779	O02833	GO:0005615; GO:0007155
isogroup59911	O02833	GO:0005615; GO:0007155
isogroup14727	O04016	GO:0005618; GO:0005737; GO:0004735; GO:0055129; GO:0009408; GO:0009651
isogroup39439	O04034	GO:0016021; GO:0034399; GO:0005886; GO:0015297; GO:0015079; GO:0015081; GO:0071805; GO:0006814
isogroup17338	O04035	GO:0003824
isogroup57552	O04035	GO:0003824
isogroup47040	O04202	GO:0005737; GO:0005829; GO:0016282; GO:0033290; GO:0071541; GO:0016020; GO:0005634; GO:0003743; GO:0031369; GO:0009793; GO:0001732; GO:0009846; GO:0009744; GO:0006413
isogroup39833	O04308	GO:0009507; GO:0009570; GO:0005743; GO:0005758; GO:0005759; GO:0005741; GO:0017087; GO:0005750; GO:0005739; GO:0009536; GO:0005774; GO:0046872; GO:0004222; GO:0016491; GO:0006627
isogroup31927	O04395	GO:0005737; GO:0031418; GO:0046872; GO:0045486; GO:0009813
isogroup28349	O04425	GO:0005737; GO:0005634; GO:1990904; GO:0003729; GO:0003723; GO:0030154; GO:0009908
isogroup32223	O04425	GO:0005737; GO:0005634; GO:1990904; GO:0003729; GO:0003723; GO:0030154; GO:0009908
isogroup7523	O04425	GO:0005737; GO:0005634; GO:1990904; GO:0003729; GO:0003723; GO:0030154; GO:0009908
isogroup48529	O04438	GO:0005786; GO:0008312; GO:0045900; GO:0006614
isogroup39653	O04469	GO:0005777; GO:0004165; GO:0004300; GO:0006635; GO:0009062
isogroup44334	O04469	GO:0005777; GO:0004165; GO:0004300; GO:0006635; GO:0009062
isogroup49139	O04482	GO:0005737; GO:0005634; GO:0004843; GO:0016579; GO:0010016; GO:0006511
isogroup12847	O04487	GO:0005829; GO:0005886; GO:0009506; GO:0005773; GO:0003746
isogroup27922	O04491	GO:0005739
isogroup35702	O04491	GO:0005739
isogroup45991	O04491	GO:0005739
isogroup70659	O04491	GO:0005739
isogroup328	O04536	GO:0005794; GO:0000139; GO:0016021; GO:0047262; GO:0071555; GO:0045489
isogroup15242	O04647	noMatch
isogroup93533	O04658	GO:0031428; GO:0005730; GO:0009506; GO:0032040; GO:0030515; GO:0042254
isogroup13514	O04714	GO:0005794; GO:0005886; GO:0044214; GO:0005774; GO:0004930; GO:0009738; GO:0007202; GO:0009785; GO:0009742; GO:0007166; GO:0009736; GO:0009908; GO:0009740; GO:0009094; GO:0006629; GO:0010231; GO:0000278; GO:0009788; GO:0009939; GO:0032960; GO:0009735; GO:0010244; GO:0009845; GO:0006571
isogroup73218	O04714	GO:0005794; GO:0005886; GO:0044214; GO:0005774; GO:0004930; GO:0009738; GO:0007202; GO:0009785; GO:0009742; GO:0007166; GO:0009736; GO:0009908; GO:0009740; GO:0009094; GO:0006629; GO:0010231; GO:0000278; GO:0009788; GO:0009939; GO:0032960; GO:0009735; GO:0010244; GO:0009845; GO:0006571
isogroup38676	O04866	GO:0005739; GO:0003992; GO:0030170; GO:0006526
isogroup19578	O04977	GO:0009570; GO:0009535; GO:0004324; GO:0015979
isogroup23133	O04977	GO:0009570; GO:0009535; GO:0004324; GO:0015979
isogroup26535	O05218	GO:0036374; GO:0102953; GO:0103068; GO:0006751
isogroup19798	O05235	GO:0052689; GO:0016787
isogroup36950	O05394	GO:0005737; GO:0016846; GO:0004123; GO:0003962; GO:0047982; GO:0080146; GO:0044540; GO:0030170; GO:0019343; GO:0043418; GO:0008284; GO:0019346
isogroup24248	O05399	GO:0005887; GO:0015499; GO:0015724
isogroup35438	O05399	GO:0005887; GO:0015499; GO:0015724
isogroup40574	O05402	GO:0016021; GO:0016020; GO:0005886; GO:0016747
isogroup11851	O06000	GO:0005840; GO:0003723
isogroup1467	O06000	GO:0005840; GO:0003723
isogroup10002	O06179	GO:0005829; GO:0004314; GO:0018580; GO:0006633
isogroup40449	O06179	GO:0005829; GO:0004314; GO:0018580; GO:0006633
isogroup50552	O06179	GO:0005829; GO:0004314; GO:0018580; GO:0006633
isogroup51184	O06179	GO:0005829; GO:0004314; GO:0018580; GO:0006633
isogroup69562	O06179	GO:0005829; GO:0004314; GO:0018580; GO:0006633
isogroup28728	O06485	GO:0005975
isogroup20932	O06493	GO:0016021; GO:0005886; GO:0005298; GO:0031402; GO:0015824
isogroup8295	O06715	noMatch
isogroup30806	O06984	GO:0005887; GO:0015301; GO:0015138; GO:0015183; GO:0008271; GO:0015141; GO:0015741; GO:0071422
isogroup44980	O06997	GO:0031160; GO:0071949; GO:0016491; GO:0030435
isogroup35262	O07345	GO:0005524; GO:0016851; GO:0015995; GO:0015979
isogroup39584	O07399	GO:0102131; GO:0102132; GO:0004316; GO:0050661; GO:0030497
isogroup6912	O07564	GO:0103074; GO:0016616; GO:0017000
isogroup37561	O07576	GO:0016021; GO:0005886; GO:0022857
isogroup30632	O07592	GO:0008889; GO:0046872; GO:0006071; GO:0006629
isogroup40306	O07610	GO:0003996; GO:0005524; GO:0102391; GO:0004467; GO:0006635
isogroup85482	O07631	GO:0005829; GO:1990904; GO:0005525; GO:0003924; GO:0006412
isogroup38119	O08336	GO:0005829; GO:0070330; GO:0005504; GO:0050660; GO:0010181; GO:0020037; GO:0005506; GO:0003958; GO:0016491; GO:0016712; GO:0019395
isogroup44511	O08424	GO:0050662; GO:0004420; GO:0042282; GO:0015936; GO:0008299; GO:0016126
isogroup69002	O08424	GO:0050662; GO:0004420; GO:0042282; GO:0015936; GO:0008299; GO:0016126
isogroup32144	O08437	GO:0042597; GO:0003755; GO:0006457
isogroup7233	O08520	GO:0000139; GO:0016021; GO:0015297; GO:0005456; GO:0008643; GO:0015782
isogroup31383	O08562	GO:0030424; GO:0005886; GO:0001518; GO:0031402; GO:0005244; GO:0005248; GO:0048266; GO:0006954; GO:0086010; GO:0019228; GO:0009791; GO:0034765; GO:0009636; GO:0043179; GO:0019233; GO:0035725
isogroup16317	O08595	GO:0005789; GO:0033116; GO:0005794; GO:0016021; GO:0042470; GO:0015031; GO:0016192
isogroup60386	O08629	GO:0000785; GO:0005719; GO:0005720; GO:0005654; GO:0005634; GO:0090575; GO:0070087; GO:0003677; GO:0035851; GO:1990841; GO:0004672; GO:0043565; GO:0003713; GO:0003714; GO:0031625; GO:0004842; GO:0008270; GO:0006325; GO:0060028; GO:0043045; GO:0006281; GO:0007566; GO:0060669; GO:0001837; GO:0045087; GO:1901536; GO:0045869; GO:0000122; GO:0045892; GO:1902187; GO:0043388; GO:0045739; GO:0090309; GO:0042307; GO:0045893; GO:0046777; GO:0051259; GO:0016925; GO:0007265; GO:2000653
isogroup12935	O08638	GO:0005903; GO:0042470; GO:0005859; GO:0030016; GO:0016459; GO:0032982; GO:0030485; GO:0001725; GO:0051015; GO:0005524; GO:0005516; GO:0003774; GO:0008307; GO:0048739; GO:0048251; GO:0030241; GO:0006939
isogroup26421	O08638	GO:0005903; GO:0042470; GO:0005859; GO:0030016; GO:0016459; GO:0032982; GO:0030485; GO:0001725; GO:0051015; GO:0005524; GO:0005516; GO:0003774; GO:0008307; GO:0048739; GO:0048251; GO:0030241; GO:0006939
isogroup8868	O08638	GO:0005903; GO:0042470; GO:0005859; GO:0030016; GO:0016459; GO:0032982; GO:0030485; GO:0001725; GO:0051015; GO:0005524; GO:0005516; GO:0003774; GO:0008307; GO:0048739; GO:0048251; GO:0030241; GO:0006939
isogroup51673	O08653	GO:0000781; GO:1990904; GO:0005697; GO:0005524; GO:0070034; GO:0006278; GO:0000722
isogroup40397	O08710	GO:0005783; GO:0005615; GO:0005794; GO:0048471; GO:0032991; GO:0043168; GO:0051087; GO:0005179; GO:0042803; GO:0044877; GO:0005102; GO:0042446; GO:0015705; GO:0031641; GO:0009268; GO:0030878; GO:0006590; GO:0042403; GO:0045056
isogroup54627	O08710	GO:0005783; GO:0005615; GO:0005794; GO:0048471; GO:0032991; GO:0043168; GO:0051087; GO:0005179; GO:0042803; GO:0044877; GO:0005102; GO:0042446; GO:0015705; GO:0031641; GO:0009268; GO:0030878; GO:0006590; GO:0042403; GO:0045056
isogroup32494	O08740	GO:0005654; GO:0005634; GO:0005665; GO:0003677; GO:0030275; GO:0046983; GO:0001055; GO:0006366
isogroup40202	O08759	GO:0005829; GO:0005634; GO:0000502; GO:0046872; GO:0003713; GO:0061630; GO:0004842; GO:0030521; GO:1990416; GO:0061002; GO:0001541; GO:0014068; GO:0031398; GO:0045944; GO:0050847; GO:0060736; GO:0043161; GO:0051865; GO:0070936; GO:0000209; GO:0016567; GO:0042752; GO:2000058; GO:0042220; GO:0042542; GO:0032570; GO:0048511; GO:0035037; GO:0006511
isogroup42524	O08759	GO:0005829; GO:0005634; GO:0000502; GO:0046872; GO:0003713; GO:0061630; GO:0004842; GO:0030521; GO:1990416; GO:0061002; GO:0001541; GO:0014068; GO:0031398; GO:0045944; GO:0050847; GO:0060736; GO:0043161; GO:0051865; GO:0070936; GO:0000209; GO:0016567; GO:0042752; GO:2000058; GO:0042220; GO:0042542; GO:0032570; GO:0048511; GO:0035037; GO:0006511
isogroup69662	O08760	GO:0005739; GO:0016363; GO:0016607; GO:0005654; GO:0005634; GO:0032991; GO:0034039; GO:0140078; GO:0003684; GO:0003677; GO:0019104; GO:0008017; GO:0000702; GO:0032357; GO:0008534; GO:0002526; GO:0007568; GO:0006284; GO:0006285; GO:0071276; GO:0006974; GO:0006281; GO:0043066; GO:1901291; GO:0033683; GO:0006355; GO:0032355; GO:0045471; GO:0051593; GO:0009416; GO:0006979; GO:0009314
isogroup35996	O08795	GO:0005783; GO:0017177; GO:0043231; GO:0005509; GO:0044325; GO:0051219; GO:0005080; GO:0003723; GO:0001701; GO:0001889; GO:0006491; GO:0010977; GO:0006807; GO:0051291
isogroup85006	O08837	GO:0005662; GO:0016607; GO:0005634; GO:0048471; GO:0032993; GO:0000974; GO:0071007; GO:0001228; GO:0043522; GO:0019901; GO:0008157; GO:0003723; GO:0000977; GO:0001222; GO:0071987; GO:0044344; GO:0071352; GO:1990090; GO:1990646; GO:1904568; GO:0006281; GO:0000086; GO:0000278; GO:0000398; GO:0006355; GO:0072422
